Curricular_units_2nd_sem_approved,Tuition_fees_up_to_date,Course_Technology,Mother_qualification_Others,Scholarship_holder,Application_mode_First_Phase,Course_Others,Debtor,Father_occupation_Others,Course_Communication,Curricular_units_1st_sem_credited,GDP,Course_Nature,Gender,Course_Social_Service,enrollment_age,Course_Management,Curricular_units_2nd_sem_without_evaluations,Application_order,Previous_qualification_grade,Application_mode_OverAge,Educational_special_needs,Inflation_rate,Admission_grade,Application_mode_Last_Phase,Application_mode_Transfer,Previous_qualification_Graduation_plus,Mother_qualification_Graduation_plus,Course_Medical,Nacionality,Application_mode_Courses_Holders,Mother_qualification_Basic_Education,Displaced,Father_occupation_Skilled,Application_mode_Course_Change,morning_attendance,Father_occupation_Unskilled,Mother_qualification_High_School_Eq,Father_occupation_Highly_Skilled,Curricular_units_1st_sem_without_evaluations,Marital_status,Target
5,1,0,0,1,1,0,0,0,1,0,1.79,0,0,0,19,0,0,6,116.0,0,0,0.5,110.1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,3.51,0,0,0,22,1,0,1,99.0,0,0,1.4,99.7,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6,1,0,0,1,1,0,0,0,0,0,1.79,0,0,1,19,0,0,3,135.0,0,0,0.5,121.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
8,1,0,0,1,1,0,0,0,0,0,-4.06,0,0,0,19,0,0,3,141.0,0,0,2.8,131.7,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
5,1,0,0,1,0,1,0,0,0,0,-3.12,0,0,0,19,0,0,5,132.0,0,0,-0.8,119.1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0.32,0,0,0,19,0,0,4,132.0,0,0,2.6,124.7,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
3,1,0,0,0,0,1,0,0,0,0,0.32,0,0,0,20,0,0,1,113.0,0,0,2.6,117.2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
5,1,0,0,0,1,0,0,0,0,0,0.79,0,0,0,18,1,0,1,134.0,0,0,-0.3,128.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,1,0,0,1,1,0,0,0,0,0,2.02,0,0,0,20,0,0,1,136.0,0,0,0.6,131.5,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,-3.12,0,0,0,18,0,0,1,136.0,0,0,-0.8,121.7,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,0.32,0,0,0,19,0,0,1,129.0,0,0,2.6,123.4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,0,0,1,0,0,0,0,-3.12,0,0,0,18,0,0,1,138.0,0,0,-0.8,124.7,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,1,0,0,0,0,0.32,0,0,0,18,0,0,1,137.0,0,0,2.6,132.8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
3,1,0,0,0,0,1,0,0,0,0,-3.12,0,0,0,21,0,0,1,115.0,0,0,-0.8,108.7,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
4,1,0,0,0,1,1,0,0,0,0,0.32,0,0,0,19,0,0,1,129.0,0,0,2.6,138.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5,1,0,0,1,1,0,0,0,0,0,1.79,0,0,0,18,1,0,1,131.0,0,0,0.5,126.5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,-1.7,0,0,1,18,0,0,2,133.0,0,0,3.7,127.4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,-3.12,0,0,1,20,0,0,3,125.0,0,0,-0.8,123.6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
5,1,0,0,1,0,0,0,0,0,0,2.02,0,0,1,24,0,0,1,120.0,1,0,0.6,122.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,1.74,0,0,0,19,1,0,1,128.0,0,0,1.4,118.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
7,1,0,0,1,1,0,0,0,0,0,-4.06,0,0,0,18,0,0,1,127.0,0,0,2.8,123.9,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
8,1,0,0,0,1,0,0,0,0,0,-4.06,0,0,0,18,0,0,2,134.0,0,0,2.8,125.8,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
3,1,0,0,0,0,1,0,0,0,0,1.74,0,0,0,21,0,0,5,132.0,0,0,1.4,123.3,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,0.32,0,0,0,19,1,0,2,124.0,0,0,2.6,124.4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,1,0,0,0,0,1,0,-4.06,0,0,0,19,0,0,1,133.1,0,0,2.8,126.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,3.51,1,0,0,47,0,0,1,170.0,1,0,1.4,170.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0.79,0,0,1,19,0,0,3,125.0,0,0,-0.3,121.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
7,1,0,0,0,0,0,0,0,0,1,-1.7,0,0,0,29,0,0,1,130.0,1,0,3.7,130.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2,1,0,0,0,0,0,0,0,0,0,-0.92,0,0,1,21,0,0,1,125.0,0,0,0.3,117.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,-1.7,0,0,0,28,0,0,1,130.0,1,0,3.7,130.0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
8,1,0,0,0,0,0,0,0,0,0,-4.06,0,0,0,20,0,0,2,133.1,0,0,2.8,108.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0.32,0,0,0,19,0,0,1,131.0,0,0,2.6,132.3,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,-3.12,0,0,1,26,0,0,1,150.0,0,0,-0.8,148.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,0,0,0,0,0,1,1,0,0,0,2.02,0,0,0,20,0,0,2,125.0,0,0,0.6,122.6,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
4,1,0,0,1,1,0,0,0,0,0,0.32,0,0,0,18,1,0,1,131.0,0,0,2.6,123.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
5,1,0,0,0,0,1,0,0,0,0,0.32,0,0,0,27,0,0,1,130.0,1,0,2.6,102.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4,1,0,1,0,1,0,0,1,0,0,0.32,0,0,0,20,0,0,2,123.0,0,0,2.6,113.3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5,1,0,0,0,1,1,0,0,0,0,-3.12,0,0,0,18,0,0,5,141.0,0,0,-0.8,133.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,2,-0.92,0,0,0,33,0,0,1,140.0,0,0,0.3,140.0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
19,1,0,0,0,0,1,0,0,0,19,1.79,0,0,0,35,0,0,1,140.0,0,0,0.5,128.3,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
6,1,0,0,1,0,0,0,0,0,2,-3.12,0,0,0,26,1,1,1,140.0,0,0,-0.8,140.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,2.02,0,0,0,27,0,0,1,133.1,1,0,0.6,104.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,-4.06,0,0,0,19,0,0,3,131.0,0,0,2.8,122.3,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,2.02,0,0,0,20,0,0,2,143.0,0,0,0.6,135.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
3,0,0,0,0,0,0,1,0,0,0,1.74,0,0,0,20,1,0,2,132.0,0,0,1.4,119.1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,1,0,0,5,-3.12,0,0,1,21,0,0,1,143.0,0,0,-0.8,126.6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,0.32,0,0,0,18,0,0,3,141.0,0,0,2.6,129.0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,3.51,0,0,0,24,0,0,1,133.1,1,0,1.4,162.3,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
6,1,0,0,0,0,0,0,0,1,0,-0.92,0,0,0,20,0,0,4,148.0,0,0,0.3,163.4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
6,1,0,0,1,1,1,0,0,0,0,0.79,0,0,0,21,0,0,1,125.0,0,0,-0.3,121.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,-3.12,0,0,1,23,0,0,1,120.0,0,0,-0.8,122.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0.32,0,0,0,24,1,0,1,140.0,1,0,2.6,118.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,1.79,0,0,0,21,0,0,1,139.0,0,0,0.5,134.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
7,1,0,0,0,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,4,142.0,0,0,3.7,129.8,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,3.51,0,0,0,27,1,0,1,130.0,1,0,1.4,152.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,-3.12,0,0,0,18,0,0,6,126.0,0,0,-0.8,122.8,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0.79,0,0,0,35,0,0,1,150.0,0,0,-0.3,150.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7,1,0,0,0,1,1,0,0,0,0,2.02,0,0,0,18,0,0,1,130.0,0,0,0.6,131.8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,2.02,0,0,0,35,0,0,1,120.0,1,0,0.6,105.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
4,1,0,0,0,1,0,0,0,0,0,1.74,0,0,0,19,0,2,1,138.0,0,0,1.4,132.1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,0,0,1,0,0,0.32,0,0,1,20,0,0,4,127.0,0,0,2.6,127.4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7,1,0,0,0,1,0,0,0,0,0,1.74,0,0,0,18,0,0,4,140.0,0,0,1.4,129.5,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,0,0,1,0,0,3,0.79,0,0,1,21,0,0,1,130.0,0,0,-0.3,126.7,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
4,1,0,0,1,0,0,0,0,0,0,-0.92,0,0,1,18,0,0,2,128.0,0,0,0.3,116.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4,1,0,1,0,1,0,0,1,0,0,0.32,0,0,1,18,0,0,1,132.0,0,0,2.6,119.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7,1,0,0,0,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,2,149.0,0,0,3.7,126.5,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,-0.92,0,0,0,18,0,0,4,155.0,0,0,0.3,149.8,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,0.79,0,0,0,19,0,0,1,120.0,0,0,-0.3,115.1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
5,1,0,0,1,0,1,0,0,0,0,-0.92,0,0,0,36,0,0,1,133.1,1,0,0.3,124.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
7,1,0,0,1,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,2,131.0,0,0,3.7,128.3,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,1,1,0,0,0,0,0,0.32,0,0,0,18,0,0,1,149.0,0,0,2.6,136.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,0.79,1,0,0,20,0,0,1,140.0,0,0,-0.3,140.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
0,1,0,0,1,0,0,0,0,0,0,-0.92,0,0,0,26,1,0,1,133.1,1,0,0.3,126.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,1,0,0,0,0,0,0,0,1,0,0.32,0,0,0,21,0,0,1,122.0,0,0,2.6,126.9,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,-4.06,0,0,0,25,0,0,1,130.0,1,0,2.8,145.0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,1,0,0,0,0,0,0,1.79,0,0,0,19,1,0,1,121.0,0,0,0.5,115.8,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-3.12,0,0,1,24,0,6,1,120.0,1,0,-0.8,100.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,3.51,0,0,1,27,0,0,1,133.1,1,0,1.4,102.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0.32,0,0,0,21,0,0,1,121.0,0,0,2.6,131.5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
3,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,0,18,1,0,1,133.0,0,0,-0.8,147.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,1,1,1,0,0,0,0,1.74,0,0,0,19,0,0,4,134.0,0,1,1.4,122.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2,1,0,0,0,1,1,0,0,0,0,-3.12,0,0,0,18,0,0,3,115.0,0,0,-0.8,117.5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
7,1,0,0,1,0,0,0,0,0,0,2.02,0,0,0,19,0,0,1,127.0,0,0,0.6,150.0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
7,1,0,0,1,0,0,0,0,0,0,-0.92,0,0,0,19,0,0,1,135.0,0,0,0.3,127.5,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,2,2.02,0,0,0,33,1,0,1,140.0,0,0,0.6,140.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,1,0,0,0,0,0,0,0,0,0,1.79,0,0,0,45,1,0,1,130.0,0,0,0.5,130.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
6,1,0,0,1,1,0,0,0,0,0,2.02,0,0,1,20,0,0,1,135.0,0,0,0.6,133.3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0.32,0,0,0,28,1,0,2,140.0,1,0,2.6,97.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
7,1,0,0,1,0,0,0,0,0,0,-1.7,0,0,0,19,0,0,1,120.0,0,0,3.7,112.0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
3,1,0,0,0,1,1,0,0,0,0,-1.7,0,0,0,18,0,0,2,140.0,0,0,3.7,123.6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,-4.06,0,0,0,38,0,0,1,133.1,1,0,2.8,130.5,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
5,1,0,0,0,1,0,0,0,0,0,-3.12,0,0,0,19,1,0,2,135.0,0,0,-0.8,133.3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,1,1,1,0,0,0,0,-4.06,0,0,0,21,0,0,1,123.0,0,0,2.8,132.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,-0.92,0,0,0,21,1,3,1,133.1,0,0,0.3,100.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
6,1,0,0,1,1,0,0,0,0,0,1.74,0,0,1,22,0,0,1,154.0,0,0,1.4,140.4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
6,1,0,0,1,1,1,0,0,0,0,-3.12,0,0,0,18,0,0,1,148.0,0,0,-0.8,141.7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,1,18,0,0,2,133.0,0,1,2.8,119.7,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4,0,0,0,0,1,0,0,0,0,0,-3.12,1,0,0,25,0,0,1,126.0,0,0,-0.8,122.5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,1
3,0,0,0,0,0,0,1,0,0,2,-0.92,0,0,0,24,0,0,1,133.1,1,0,0.3,140.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
7,1,0,0,0,1,0,0,0,0,0,1.79,0,0,0,19,0,0,3,125.0,0,0,0.5,119.4,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
9,1,1,0,0,1,0,0,0,0,11,1.79,0,0,0,24,0,0,1,145.0,0,0,0.5,155.0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,1,1,0,0,0,0,0,1.79,0,0,0,20,1,0,2,118.0,0,0,0.5,119.1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,25,1,0,1,120.0,1,0,1.4,122.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10,1,0,0,1,1,0,0,0,0,5,3.51,0,0,0,20,1,0,1,127.0,0,0,1.4,117.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8,1,0,0,0,0,0,0,0,0,0,-3.12,0,0,0,23,0,0,1,130.0,0,0,-0.8,130.0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
7,1,0,0,1,0,0,0,0,0,0,1.74,0,0,0,19,0,0,3,129.0,0,0,1.4,120.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
3,0,0,0,0,0,0,1,0,0,0,0.79,1,0,0,29,0,0,1,130.0,0,0,-0.3,130.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
4,1,0,0,0,1,1,0,0,0,0,2.02,0,0,0,21,0,0,3,121.0,0,0,0.6,116.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
5,1,0,0,1,1,0,0,0,0,0,2.02,0,0,0,18,1,0,1,136.0,0,0,0.6,123.4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
5,1,0,0,0,1,0,0,0,1,0,-3.12,0,0,0,19,0,0,3,125.0,0,0,-0.8,125.4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,3.51,0,0,0,18,0,0,3,131.0,0,0,1.4,127.2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
5,1,0,0,0,1,0,0,0,0,0,0.32,0,0,0,19,0,0,1,122.0,0,0,2.6,103.4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0,0,1,0,0,0,1,0,-3.12,0,0,0,18,0,0,1,127.0,0,0,-0.8,123.2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,3.51,0,0,0,18,1,0,1,136.0,0,0,1.4,124.1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,3.51,0,0,0,37,0,0,1,133.1,1,0,1.4,99.5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1
5,1,0,0,0,0,0,0,0,0,0,-0.92,0,0,0,29,1,3,1,127.0,0,0,0.3,124.9,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,1,0,0.32,0,0,0,18,0,0,3,116.0,0,0,2.6,110.8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5,1,0,0,1,1,0,0,0,0,0,1.79,0,0,1,19,0,0,1,121.0,0,0,0.5,118.9,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
2,0,0,0,0,0,0,1,0,0,6,-0.92,0,0,1,22,0,0,1,124.0,0,0,0.3,118.8,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
5,1,0,0,1,1,1,0,0,0,0,-4.06,0,0,0,20,0,0,1,131.0,0,0,2.8,137.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,-1.7,0,0,1,34,0,0,1,100.0,1,0,3.7,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,1,0,0,0,0,1,0,0,8,0.32,0,0,0,30,0,2,1,130.0,0,0,2.6,120.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
6,1,0,0,0,1,0,0,0,0,0,1.74,0,0,1,18,0,0,1,135.0,0,0,1.4,122.8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,1.79,0,0,1,18,0,0,1,130.0,0,0,0.5,121.6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,1,0,-3.12,0,0,0,18,0,0,2,146.0,0,0,-0.8,149.2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,-1.7,0,0,0,18,0,0,4,146.0,0,0,3.7,140.0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,1,1,0,0,0,1,0,-1.7,0,0,0,19,0,0,2,154.0,0,0,3.7,133.4,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,1.74,0,0,0,19,0,0,1,137.0,0,0,1.4,126.2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
7,1,0,0,1,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,5,151.0,0,0,3.7,127.8,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
5,1,0,0,1,0,0,0,0,0,0,0.79,1,0,0,21,0,0,1,150.0,0,0,-0.3,150.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0.32,0,0,0,20,1,0,2,121.0,0,0,2.6,113.7,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,0.79,0,0,0,20,1,0,1,122.0,0,0,-0.3,117.8,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
8,1,0,0,0,1,0,0,0,0,2,2.02,0,0,0,19,0,0,1,143.0,0,0,0.6,136.7,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,-0.92,0,0,1,20,0,0,1,152.0,0,0,0.3,144.7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0.79,0,0,0,18,0,0,3,145.0,0,0,-0.3,139.8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
3,1,0,0,0,0,1,0,0,0,0,-1.7,0,0,0,20,0,0,1,120.0,0,0,3.7,113.7,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5,0,0,0,0,0,0,1,1,0,7,0.32,1,0,0,29,0,2,1,140.0,0,0,2.6,140.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,4,1,1
8,1,0,0,1,1,0,0,0,0,0,1.79,0,0,0,18,0,0,1,143.0,0,0,0.5,142.3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
7,1,0,0,1,1,0,0,0,0,0,-4.06,0,0,0,20,0,0,1,129.0,0,0,2.8,119.6,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,1,1,0,0,0,0,0,-0.92,0,0,0,22,1,2,2,139.0,0,0,0.3,123.7,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6,1,0,0,1,1,0,0,0,0,0,-0.92,0,0,1,47,0,0,1,133.1,0,0,0.3,143.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1,0,0,0,0,0,0,0,0,1,3.51,0,0,0,31,1,0,1,127.0,0,0,1.4,100.1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
6,1,0,0,1,1,0,0,0,1,0,-0.92,0,0,0,21,0,0,1,126.0,0,0,0.3,119.4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,0,0,1,0,0,0.32,0,0,1,21,0,0,1,128.0,0,0,2.6,122.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,1,0,0.32,0,0,0,24,0,0,1,100.0,1,0,2.6,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
6,1,0,0,0,0,0,0,0,1,0,-4.06,0,0,0,18,0,0,1,123.0,0,0,2.8,113.9,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
